Argon Data, 30.0 ml removed at each step
Time (s)	Pressure (atm)
0.0	0.9999171917685008
0.1	1.0009236598260014
0.2	0.9990764443414595
0.30000000000000004	0.9997661220354168
0.4	1.0008028539873617
0.5	1.0000242482777193
0.6	0.9995373577337855
0.7	1.0003753127732362
0.7999999999999999	1.0009202940671085
0.8999999999999999	0.9992979244657043
0.9999999999999999	1.0002110570199152
1.0999999999999999	1.000066174112528
1.2	1.0009118800019279
1.3	0.9993188403081066
1.4000000000000001	1.000236975236783
1.5000000000000002	1.0005565577122906
1.6000000000000003	0.9994890595391479
1.7000000000000004	1.0009722350975694
1.8000000000000005	1.0008005268288183
1.9000000000000006	1.0004570753801874
2.0000000000000004	1.0003153773758997
2.1000000000000005	0.9993246220717049
2.2000000000000006	1.0003004390941057
2.3000000000000007	1.0003513631221
2.400000000000001	0.9990850126483113
2.500000000000001	1.000080539503603
2.600000000000001	0.9994952499959827
2.700000000000001	0.9990293297657975
2.800000000000001	1.0007264554772748
2.9000000000000012	0.9993484696790944
3.0000000000000013	1.0001988004238984
3.1000000000000014	0.9994952387755232
3.2000000000000015	0.99990765856925
3.3000000000000016	0.9993931223652919
3.4000000000000017	0.9997292610289531
3.5000000000000018	0.99916612329372
3.600000000000002	0.9992462645367785
3.700000000000002	0.9997327709236792
3.800000000000002	0.9992064437022422
3.900000000000002	1.0002856593694038
4.000000000000002	0.9996505529549307
4.100000000000001	1.0005894166281155
4.200000000000001	0.9993018863144718
4.300000000000001	0.9993039575729306
4.4	0.9991976214352132
4.5	1.0006000392841186
4.6	1.0005919196176454
4.699999999999999	0.9992211428191066
4.799999999999999	1.0008012861619535
4.899999999999999	1.0002744998571014
4.999999999999998	0.9996637149416329
5.099999999999998	0.9895442479732705
5.1999999999999975	0.9777657799868577
5.299999999999997	0.9670022002641456
5.399999999999997	0.9557906579051707
5.4999999999999964	0.9455932326168875
5.599999999999996	0.933224793639016
5.699999999999996	0.9219813606023628
5.799999999999995	0.910849949901692
5.899999999999995	0.9000570826816064
5.999999999999995	0.8898932498679456
6.099999999999994	0.8886632870986441
6.199999999999994	0.8899731193192435
6.299999999999994	0.8887621805165259
6.399999999999993	0.8893693087188007
6.499999999999993	0.8889797787163857
6.5999999999999925	0.8889989446868073
6.699999999999992	0.8899781567210622
6.799999999999992	0.8905476512159489
6.8999999999999915	0.8888585581789332
6.999999999999991	0.8898372395504721
7.099999999999991	0.8896044536506577
7.19999999999999	0.889265691335067
7.29999999999999	0.8896707904679013
7.39999999999999	0.8904777879630141
7.499999999999989	0.8906270675699945
7.599999999999989	0.8892480329509698
7.699999999999989	0.8887839360029355
7.799999999999988	0.8900060197002683
7.899999999999988	0.8902449157853157
7.999999999999988	0.8893552587566691
8.099999999999987	0.8894473881407997
8.199999999999987	0.8906013195076483
8.299999999999986	0.8904827484468298
8.399999999999986	0.8905212704520804
8.499999999999986	0.8886372400068122
8.599999999999985	0.8895982304161125
8.699999999999985	0.8900862844383669
8.799999999999985	0.8893437347566167
8.899999999999984	0.8892116465582681
8.999999999999984	0.8901661241567403
9.099999999999984	0.8891841190805749
9.199999999999983	0.8896035310918148
9.299999999999983	0.8888899686449081
9.399999999999983	0.8896229961870145
9.499999999999982	0.8902798553538017
9.599999999999982	0.8901257863809555
9.699999999999982	0.8893540361882971
9.799999999999981	0.8891448073731785
9.89999999999998	0.8896196435628886
9.99999999999998	0.8899552609690038
10.09999999999998	0.8896751791878909
10.19999999999998	0.8904695581208775
10.29999999999998	0.8887087737125828
10.399999999999979	0.889450837816451
10.499999999999979	0.8888539372543763
10.599999999999978	0.889488505692309
10.699999999999978	0.8893539132568254
10.799999999999978	0.8891386783912375
10.899999999999977	0.8894313198181126
10.999999999999977	0.8901872486982269
11.099999999999977	0.8804821582603045
11.199999999999976	0.8703450602067908
11.299999999999976	0.8606171723996083
11.399999999999975	0.8512079520664093
11.499999999999975	0.8412285877916207
11.599999999999975	0.8307909264543076
11.699999999999974	0.820139051230887
11.799999999999974	0.8106118673811119
11.899999999999974	0.8004705904418411
11.999999999999973	0.7914191434880387
12.099999999999973	0.7912836704631493
12.199999999999973	0.7923661199934946
12.299999999999972	0.7906554608400819
12.399999999999972	0.7906228041302011
12.499999999999972	0.7921386431516838
12.599999999999971	0.7920711741972201
12.69999999999997	0.7908553769724237
12.79999999999997	0.7924230836397813
12.89999999999997	0.7916835593001069
12.99999999999997	0.792037247632381
13.09999999999997	0.7908964994319179
13.199999999999969	0.7920271498913073
13.299999999999969	0.7921973482444323
13.399999999999968	0.7923413296970468
13.499999999999968	0.7922224847543584
13.599999999999968	0.7914864269681552
13.699999999999967	0.7904890148470325
13.799999999999967	0.7918070575833283
13.899999999999967	0.7918996285137258
13.999999999999966	0.7914786073651021
14.099999999999966	0.7918672864241045
14.199999999999966	0.790749873820772
14.299999999999965	0.7908192048682714
14.399999999999965	0.7913500360054487
14.499999999999964	0.7910702981880664
14.599999999999964	0.7905837045981986
14.699999999999964	0.7910324781224376
14.799999999999963	0.790458776664657
14.899999999999963	0.7907900437558418
14.999999999999963	0.7916255823685857
15.099999999999962	0.7920508325447182
15.199999999999962	0.7920855115697584
15.299999999999962	0.7910778529727058
15.399999999999961	0.7909594839320826
15.499999999999961	0.791507178728323
15.59999999999996	0.79076926532592
15.69999999999996	0.7920112792639706
15.79999999999996	0.7924012377357141
15.89999999999996	0.7906127168089646
15.99999999999996	0.7917299548986648
16.09999999999996	0.7921118555349344
16.19999999999996	0.7904908881857031
16.29999999999996	0.7910127351129579
16.399999999999963	0.7918188288094198
16.499999999999964	0.791447565052017
16.599999999999966	0.7916487382966797
16.699999999999967	0.7920773240505244
16.79999999999997	0.7907760780629227
16.89999999999997	0.792156939639221
16.99999999999997	0.7913474933967992
17.099999999999973	0.7819163318513215
17.199999999999974	0.7736620111630926
17.299999999999976	0.765939225138441
17.399999999999977	0.7555705469617048
17.49999999999998	0.7474750499894991
17.59999999999998	0.7397718470603454
17.69999999999998	0.7295387326441368
17.799999999999983	0.720754605107174
17.899999999999984	0.7132930070491722
17.999999999999986	0.7036660903900289
18.099999999999987	0.7040367484330912
18.19999999999999	0.7032410653171454
18.29999999999999	0.7046382291913883
18.39999999999999	0.703669435842156
18.499999999999993	0.703102199559487
18.599999999999994	0.7049366752937416
18.699999999999996	0.7036898501650357
18.799999999999997	0.7039933533901608
18.9	0.7042487894825662
19.0	0.7033070595982273
19.1	0.7047954858141517
19.200000000000003	0.7040337903137625
19.300000000000004	0.7037745046663026
19.400000000000006	0.7042637180439968
19.500000000000007	0.704423589489662
19.60000000000001	0.7044814722415655
19.70000000000001	0.7050907508803571
19.80000000000001	0.7038568671495383
19.900000000000013	0.7033495212184945
20.000000000000014	0.7032529370383946
20.100000000000016	0.7047914066771779
20.200000000000017	0.7047626912284903
20.30000000000002	0.7042496937687559
20.40000000000002	0.7043842325429863
20.50000000000002	0.7045478921259113
20.600000000000023	0.7038773408608053
20.700000000000024	0.7038158220548293
20.800000000000026	0.7031007430075729
20.900000000000027	0.704663553446305
21.00000000000003	0.7048257101984516
21.10000000000003	0.7040955422677532
21.20000000000003	0.7037792658432203
21.300000000000033	0.7033969204075801
21.400000000000034	0.7049808473118078
21.500000000000036	0.7043576947609848
21.600000000000037	0.7043366604104124
21.70000000000004	0.7050324384569281
21.80000000000004	0.7046238169288268
21.90000000000004	0.7041053702642238
22.000000000000043	0.7041043554123851
22.100000000000044	0.7034655971663356
22.200000000000045	0.7048195084904456
22.300000000000047	0.7047871103614465
22.40000000000005	0.704367990028032
22.50000000000005	0.7048766218279028
22.60000000000005	0.7035832152954101
22.700000000000053	0.7046361835510899
22.800000000000054	0.7032998744883299
22.900000000000055	0.7033119843939589
23.000000000000057	0.7050587639981931
23.10000000000006	0.6960540322231756
23.20000000000006	0.6879587322245061
23.30000000000006	0.6815327792698967
23.400000000000063	0.673663181826554
23.500000000000064	0.6648798596728978
23.600000000000065	0.6582727086163712
23.700000000000067	0.6492218696922797
23.800000000000068	0.6428342782158448
23.90000000000007	0.6336607472858317
24.00000000000007	0.6264036005826993
24.100000000000072	0.626302107698871
24.200000000000074	0.6257971391507601
24.300000000000075	0.6263481351901793
24.400000000000077	0.6262624261368713
24.500000000000078	0.626710996210476
24.60000000000008	0.627074441296783
24.70000000000008	0.6255640407764612
24.800000000000082	0.6273141470466218
24.900000000000084	0.6270737625967638
25.000000000000085	0.6254812040490877
25.100000000000087	0.6260331971270838
25.200000000000088	0.6261217134241877
25.30000000000009	0.6255746131387385
25.40000000000009	0.6265990914561312
25.500000000000092	0.6259807908744806
25.600000000000094	0.6258828084713237
25.700000000000095	0.6263593492789391
25.800000000000097	0.6263833373903545
25.900000000000098	0.6263397323026618
26.0000000000001	0.6262945345595845
26.1000000000001	0.6267999548294763
26.200000000000102	0.626926843161319
26.300000000000104	0.6260622836480259
26.400000000000105	0.6270554504866918
26.500000000000107	0.6259233333433099
26.600000000000108	0.626646819678789
26.70000000000011	0.6263976436470396
26.80000000000011	0.6268400635298094
26.900000000000112	0.626367671778374
